1105;2020-06-01 16:00:00;132,159,
1105;2020-06-01 16:30:00;132,159,
1105;2020-06-01 17:00:00;132,
1105;2020-06-01 18:00:00;132,
1105;2020-06-01 18:30:00;132,132,
1105;2020-06-01 19:00:00;132,
1105;2020-06-01 19:30:00;132,132,
1105;2020-06-01 20:00:00;132,
1105;2020-06-01 10:00:00;159,
1105;2020-06-01 10:30:00;159,
1105;2020-06-01 13:00:00;159,159,
1105;2020-06-01 15:30:00;159,159,
1105;2020-06-02 14:30:00;159,159,
1105;2020-06-02 15:00:00;159,132,132,
1105;2020-06-02 15:30:00;159,159,132,
1105;2020-06-02 16:00:00;159,132,132,
1105;2020-06-02 16:30:00;159,132,132,
1105;2020-06-02 17:00:00;159,132,
1105;2020-06-02 17:30:00;159,132,
1105;2020-06-02 18:00:00;159,
1105;2020-06-02 14:00:00;132,
1105;2020-06-02 18:30:00;132,132,
1105;2020-06-03 15:30:00;132,159,
1105;2020-06-03 16:00:00;132,132,159,
1105;2020-06-03 17:00:00;132,159,
1105;2020-06-03 18:30:00;132,132,
1105;2020-06-03 12:00:00;159,
1105;2020-06-03 12:30:00;159,
1105;2020-06-03 14:00:00;159,
1105;2020-06-03 15:00:00;159,159,
1105;2020-06-04 15:00:00;159,159,132,
1105;2020-06-04 15:30:00;159,132,
1105;2020-06-04 16:00:00;159,159,
1105;2020-06-04 16:30:00;159,132,
1105;2020-06-04 18:00:00;159,
1105;2020-06-04 17:30:00;159,132,
1105;2020-06-04 18:30:00;159,159,
1105;2020-06-04 13:30:00;132,132,
1105;2020-06-04 14:00:00;132,132,
1105;2020-06-04 19:00:00;132,
1105;2020-06-04 19:30:00;132,
1105;2020-06-05 12:30:00;159,
1105;2020-06-05 13:00:00;159,
1105;2020-06-05 13:30:00;159,
1105;2020-06-05 14:00:00;159,
1105;2020-06-05 15:30:00;159,
1105;2020-06-05 17:00:00;159,
1105;2020-06-05 17:30:00;159,159,
1105;2020-06-05 18:00:00;159,159,
1105;2020-06-08 14:00:00;132,159,159,
1105;2020-06-08 14:30:00;132,159,
1105;2020-06-08 15:00:00;132,159,
1105;2020-06-08 15:30:00;132,159,
1105;2020-06-08 16:30:00;132,
1105;2020-06-08 17:00:00;132,
1105;2020-06-08 18:30:00;132,132,
1105;2020-06-08 19:00:00;132,
1105;2020-06-08 19:30:00;132,
1105;2020-06-08 13:30:00;159,
1105;2020-06-09 13:30:00;132,
1105;2020-06-09 14:00:00;132,
1105;2020-06-09 15:30:00;132,
1105;2020-06-09 16:00:00;132,159,159,
1105;2020-06-09 17:30:00;132,159,
1105;2020-06-09 18:00:00;132,
1105;2020-06-09 17:00:00;159,
1105;2020-06-10 16:30:00;132,159,
1105;2020-06-10 17:30:00;132,159,
1105;2020-06-10 18:30:00;132,
1105;2020-06-10 19:00:00;132,
1105;2020-06-10 14:00:00;159,159,
1105;2020-06-10 14:30:00;159,
1105;2020-06-10 15:00:00;159,
1105;2020-06-10 15:30:00;159,
1105;2020-06-10 16:00:00;159,159,
1105;2020-06-10 18:00:00;159,
1105;2020-06-11 13:30:00;159,
1105;2020-06-11 14:00:00;159,
1105;2020-06-11 14:30:00;159,
1105;2020-06-11 15:00:00;159,132,
1105;2020-06-11 15:30:00;159,
1105;2020-06-11 16:00:00;159,132,
1105;2020-06-11 16:30:00;159,159,132,
1105;2020-06-11 17:00:00;132,
1105;2020-06-11 18:00:00;132,
1105;2020-06-11 19:00:00;132,
1105;2020-06-12 14:00:00;159,
1105;2020-06-12 14:30:00;159,
1105;2020-06-12 15:00:00;159,
1105;2020-06-12 15:30:00;159,
1105;2020-06-12 16:30:00;159,
1105;2020-06-12 17:00:00;159,132,
1105;2020-06-12 17:30:00;132,
1105;2020-06-15 13:30:00;159,159,
1105;2020-06-15 15:00:00;159,132,
1105;2020-06-15 15:30:00;159,
1105;2020-06-15 16:00:00;159,159,
1105;2020-06-15 14:30:00;132,
1105;2020-06-15 16:30:00;132,
1105;2020-06-15 17:00:00;132,
1105;2020-06-15 17:30:00;132,
1105;2020-06-15 18:00:00;132,
1105;2020-06-15 18:30:00;132,
1105;2020-06-15 19:30:00;132,
1105;2020-06-16 11:00:00;159,
1105;2020-06-16 11:30:00;159,
1105;2020-06-16 13:30:00;159,159,132,
1105;2020-06-16 14:30:00;159,
1105;2020-06-16 14:00:00;159,132,
1105;2020-06-16 17:00:00;159,
1105;2020-06-16 17:30:00;159,132,
1105;2020-06-16 15:00:00;132,
1105;2020-06-16 16:00:00;132,
1105;2020-06-16 16:30:00;132,132,
1105;2020-06-16 18:00:00;132,132,
1105;2020-06-16 18:30:00;132,
1105;2020-06-17 12:30:00;132,
1105;2020-06-17 13:00:00;132,
1105;2020-06-17 13:30:00;132,132,
1105;2020-06-17 17:00:00;132,
1105;2020-06-17 17:30:00;132,
1105;2020-06-17 18:30:00;132,
1105;2020-06-17 19:00:00;132,
1105;2020-06-18 17:00:00;132,
1105;2020-06-18 17:30:00;132,159,
1105;2020-06-18 18:00:00;132,
1105;2020-06-18 19:00:00;132,
1105;2020-06-18 14:00:00;159,
1105;2020-06-18 14:30:00;159,159,
1105;2020-06-18 15:00:00;159,
1105;2020-06-18 15:30:00;159,
1105;2020-06-18 16:00:00;159,
1105;2020-06-18 16:30:00;159,
1105;2020-06-19 15:00:00;132,
1105;2020-06-19 15:30:00;132,132,
1105;2020-06-19 16:00:00;132,
1105;2020-06-19 16:30:00;132,159,
1105;2020-06-19 17:00:00;132,159,
1105;2020-06-19 18:30:00;132,132,
1105;2020-06-19 19:30:00;132,132,
1105;2020-06-19 10:30:00;159,
1105;2020-06-19 11:00:00;159,
1105;2020-06-19 12:00:00;159,
1105;2020-06-19 11:30:00;159,
1105;2020-06-19 14:00:00;159,
1105;2020-06-19 14:30:00;159,
1105;2020-06-22 16:00:00;132,132,132,
1105;2020-06-22 16:30:00;132,132,
1105;2020-06-22 17:00:00;132,
1105;2020-06-22 18:00:00;132,
1105;2020-06-22 19:00:00;132,
1105;2020-06-23 15:30:00;132,132,159,
1105;2020-06-23 17:00:00;132,
1105;2020-06-23 17:30:00;132,132,
1105;2020-06-23 18:00:00;132,
1105;2020-06-23 18:30:00;132,
1105;2020-06-23 19:00:00;132,
1105;2020-06-23 14:30:00;159,
1105;2020-06-23 15:00:00;159,
1105;2020-06-23 16:00:00;159,
1105;2020-06-23 16:30:00;159,159,
1105;2020-06-24 13:00:00;159,159,159,
1105;2020-06-24 13:30:00;159,
1105;2020-06-24 14:00:00;159,159,132,
1105;2020-06-24 14:30:00;159,159,132,132,
1105;2020-06-24 17:30:00;159,159,
1105;2020-06-24 15:30:00;132,
1105;2020-06-24 16:00:00;132,132,
1105;2020-06-24 18:00:00;132,132,
1105;2020-06-25 16:00:00;159,
1105;2020-06-25 17:00:00;159,
1105;2020-06-25 18:00:00;159,159,132,
1105;2020-06-25 17:30:00;132,
1105;2020-06-25 19:00:00;132,132,
1105;2020-06-26 11:30:00;132,
1105;2020-06-26 12:30:00;132,
1105;2020-06-26 13:00:00;132,
1105;2020-06-26 13:30:00;132,
1105;2020-06-26 14:30:00;132,
1105;2020-06-26 15:00:00;132,132,159,
1105;2020-06-26 15:30:00;132,159,
1105;2020-06-26 16:00:00;132,159,
1105;2020-06-26 17:00:00;132,
1105;2020-06-26 17:30:00;132,159,
1105;2020-06-26 18:00:00;132,159,
1105;2020-06-26 19:00:00;132,132,
1105;2020-06-26 14:00:00;159,
1105;2020-06-29 13:00:00;132,
1105;2020-06-29 14:00:00;132,132,
1105;2020-06-29 15:00:00;132,132,
1105;2020-06-29 15:30:00;132,132,
1105;2020-06-29 16:00:00;132,
1105;2020-06-29 17:00:00;132,
1105;2020-06-29 17:30:00;132,
1105;2020-06-30 14:00:00;159,
1105;2020-06-30 14:30:00;159,
1105;2020-06-30 15:30:00;159,
1105;2020-06-30 16:00:00;159,132,132,
1105;2020-06-30 15:00:00;132,
1105;2020-06-30 16:30:00;132,
1105;2020-06-30 17:00:00;132,
1105;2020-06-30 19:30:00;132,
1107;2020-06-01 16:00:00;132,
1107;2020-06-01 16:30:00;132,
1107;2020-06-01 17:00:00;132,
1107;2020-06-01 18:00:00;132,
1107;2020-06-01 18:30:00;132,132,
1107;2020-06-01 19:00:00;132,
1107;2020-06-01 19:30:00;132,132,
1107;2020-06-01 20:00:00;132,
1107;2020-06-02 14:00:00;132,
1107;2020-06-02 15:00:00;132,132,
1107;2020-06-02 15:30:00;132,
1107;2020-06-02 16:00:00;132,132,
1107;2020-06-02 16:30:00;132,132,
1107;2020-06-02 17:00:00;132,
1107;2020-06-02 17:30:00;132,
1107;2020-06-02 18:30:00;132,132,
1107;2020-06-03 15:30:00;132,132,
1107;2020-06-03 16:00:00;132,
1107;2020-06-03 17:00:00;132,
1107;2020-06-03 18:30:00;132,132,
1107;2020-06-04 13:30:00;132,132,
1107;2020-06-04 14:00:00;132,132,
1107;2020-06-04 15:00:00;132,
1107;2020-06-04 15:30:00;132,
