1105;2020-03-02 15:00:00;132,
1105;2020-03-02 15:30:00;132,159,159,
1105;2020-03-02 16:30:00;132,159,
1105;2020-03-02 17:00:00;132,159,
1105;2020-03-02 17:30:00;132,
1105;2020-03-02 18:00:00;132,
1105;2020-03-02 18:30:00;132,132,159,159,
1105;2020-03-02 19:00:00;132,132,
1105;2020-03-02 12:30:00;159,159,
1105;2020-03-02 13:30:00;159,
1105;2020-03-02 14:00:00;159,
1105;2020-03-03 12:00:00;132,
1105;2020-03-03 12:30:00;132,132,
1105;2020-03-03 13:00:00;132,
1105;2020-03-03 14:00:00;132,159,
1105;2020-03-03 14:30:00;132,
1105;2020-03-03 15:00:00;132,
1105;2020-03-03 15:30:00;132,
1105;2020-03-03 16:00:00;132,159,159,
1105;2020-03-03 17:00:00;132,159,159,
1105;2020-03-03 18:00:00;132,132,
1105;2020-03-03 13:30:00;159,
1105;2020-03-04 10:30:00;159,
1105;2020-03-04 11:30:00;159,
1105;2020-03-04 14:00:00;159,159,132,
1105;2020-03-04 13:30:00;159,132,
1105;2020-03-04 14:30:00;159,159,132,
1105;2020-03-04 15:00:00;159,
1105;2020-03-04 15:30:00;159,159,132,
1105;2020-03-04 16:30:00;159,
1105;2020-03-04 17:00:00;159,
1105;2020-03-04 17:30:00;159,
1105;2020-03-04 18:00:00;159,132,
1105;2020-03-04 18:30:00;132,132,
1105;2020-03-04 19:00:00;132,
1105;2020-03-05 10:30:00;159,
1105;2020-03-05 11:00:00;159,
1105;2020-03-05 15:30:00;159,132,
1105;2020-03-05 16:00:00;159,
1105;2020-03-05 14:30:00;132,132,
1105;2020-03-05 15:00:00;132,
1105;2020-03-05 16:30:00;132,
1105;2020-03-05 17:30:00;132,132,
1105;2020-03-05 18:00:00;132,
1105;2020-03-06 09:30:00;159,159,
1105;2020-03-06 10:00:00;159,
1105;2020-03-06 10:30:00;159,159,
1105;2020-03-06 11:30:00;159,
1105;2020-03-06 12:30:00;159,
1105;2020-03-06 13:00:00;159,132,
1105;2020-03-06 17:00:00;159,
1105;2020-03-06 17:30:00;159,
1105;2020-03-06 18:00:00;159,159,
1105;2020-03-06 14:00:00;132,132,
1105;2020-03-06 14:30:00;132,132,
1105;2020-03-06 15:00:00;132,132,
1105;2020-03-06 15:30:00;132,
1105;2020-03-06 16:30:00;132,132,
1105;2020-03-06 18:30:00;132,
1105;2020-03-06 19:00:00;132,
1105;2020-03-09 13:00:00;132,159,
1105;2020-03-09 13:30:00;132,159,
1105;2020-03-09 14:00:00;132,
1105;2020-03-09 14:30:00;132,
1105;2020-03-09 18:30:00;132,
1105;2020-03-09 19:00:00;132,
1105;2020-03-09 15:00:00;159,159,
1105;2020-03-09 16:30:00;159,159,
1105;2020-03-09 17:00:00;159,
1105;2020-03-09 17:30:00;159,159,
1105;2020-03-09 18:00:00;159,
1105;2020-03-10 13:00:00;159,
1105;2020-03-10 13:30:00;159,
1105;2020-03-10 14:00:00;159,
1105;2020-03-10 15:00:00;159,
1105;2020-03-10 16:30:00;159,132,
1105;2020-03-10 17:00:00;159,132,132,
1105;2020-03-10 18:00:00;132,
1105;2020-03-11 15:00:00;159,132,132,
1105;2020-03-11 15:30:00;159,132,
1105;2020-03-11 16:30:00;159,132,
1105;2020-03-11 17:00:00;159,132,
1105;2020-03-11 18:00:00;159,159,
1105;2020-03-11 11:30:00;132,
1105;2020-03-11 12:30:00;132,
1105;2020-03-11 13:30:00;132,
1105;2020-03-11 14:00:00;132,
1105;2020-03-11 14:30:00;132,
1105;2020-03-11 16:00:00;132,132,
1105;2020-03-12 13:30:00;159,
1105;2020-03-12 14:00:00;159,
1105;2020-03-12 15:30:00;159,159,
1105;2020-03-12 16:00:00;159,159,132,
1105;2020-03-12 16:30:00;159,159,132,132,
1105;2020-03-12 13:00:00;132,
1105;2020-03-12 15:00:00;132,
1105;2020-03-12 17:30:00;132,
1105;2020-03-12 18:00:00;132,
1105;2020-03-12 18:30:00;132,
1105;2020-03-13 15:00:00;132,
1105;2020-03-13 15:30:00;132,
1105;2020-03-13 16:30:00;132,
1105;2020-03-13 17:30:00;132,
1105;2020-03-13 18:00:00;132,159,
1105;2020-03-13 18:30:00;132,159,
1105;2020-03-13 19:00:00;132,
1105;2020-03-13 19:30:00;132,
1105;2020-03-13 16:00:00;159,159,159,
1105;2020-03-13 17:00:00;159,
1105;2020-03-16 13:00:00;159,132,
1105;2020-03-16 13:30:00;159,
1105;2020-03-16 16:00:00;159,159,
1105;2020-03-16 16:30:00;159,132,132,
1105;2020-03-16 17:00:00;159,
1105;2020-03-16 17:30:00;159,159,132,132,
1105;2020-03-16 18:00:00;159,159,
1105;2020-03-16 14:00:00;132,132,
1105;2020-03-16 15:00:00;132,132,
1105;2020-03-16 15:30:00;132,
1105;2020-03-16 18:30:00;132,
1105;2020-03-16 19:00:00;132,
1105;2020-03-17 12:00:00;159,159,
1105;2020-03-17 16:00:00;159,159,132,
1105;2020-03-17 15:30:00;159,132,
1105;2020-03-17 16:30:00;159,159,132,
1105;2020-03-17 17:00:00;159,
1105;2020-03-17 14:30:00;132,
1105;2020-03-17 15:00:00;132,
1105;2020-03-17 17:30:00;132,
1105;2020-03-17 18:00:00;132,
1105;2020-03-17 18:30:00;132,
1105;2020-03-18 11:00:00;132,
1105;2020-03-18 11:30:00;132,132,
1105;2020-03-18 12:30:00;132,
1105;2020-03-18 13:00:00;132,159,159,
1105;2020-03-18 14:00:00;132,
1105;2020-03-18 17:00:00;132,159,
1105;2020-03-18 17:30:00;132,
1105;2020-03-18 15:00:00;159,159,159,
